Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature1,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature2,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder
0.00351288056206089,0,0.08,0.4,0.162921348314607,1,0,0.0117647058823529,1,1,1,0.0677966101694915,0.300335838797377,0,0.540925266903915,0.0508720930232558,0.331781140861467,0.919117647058824,1,0,0.215447154471545,0,0.824945295404814,0.0509956289460903,1,1,1,1,0,1,1,1,0.304138594802695,0.428571428571429,0.951724137931035,0.551443375277572,0.552552552552553,0.550410754294249,0.554064131245339,0.304064779924637,0,0.5,0.333333333333333,0.550387596899225,0.524590163934426,1,0.00707249305380147,0.507936507936508,0.579234972677596,0,0.496609683888836,0.341024770953512,1E-07,0,
0.0245901639344262,0,0.061,0.4,0,1,0,0.0235294117647059,1,0,1,0.398305084745763,0.152246921477691,0.139952153110048,0.540925266903915,0.202519379844961,0.431897555296857,0.904411764705882,1,0.139952153110048,0.259146341463415,0.24390243902439,0.658643326039387,0.204468188440991,1,1,1,1,0,1,1,1,0.189011870388194,0.285714285714286,0.896551724137931,0.190969652109548,0.183933933933934,0.183719193427931,0.190156599552573,0.188615409284054,1,0,0.333333333333333,0.186046511627907,0.459016393442623,1,0.0449608486991665,0.666666666666667,0.573770491803279,0.0126582278481013,0.495750167128259,0.781812012215813,0.333333333333333,1,
0.0503512880562061,0,0.08,0.52051282051282,0.0898876404494382,1,0,0.00784313725490196,1,0,1,0.466101694915254,0.313129697745082,0.196172248803828,0.459074733096085,0.286821705426357,0.885913853317811,0.897058823529412,1,0.191387559808612,0.211382113821138,0.280487804878049,0.850109409190372,0.287518212724624,1,1,1,1,0,1,1,1,0.31400384985563,0.428571428571429,0.924137931034483,0.569948186528497,0.570570570570571,0.567587752053771,0.571215510812826,0.313958149603143,0,1,0.333333333333333,0.565891472868217,0.546448087431694,0.5,0.0030310684516292,0.396825396825397,0.562841530054645,0,0.49469964664311,0.487953851374279,0.333333333333333,0,
0.0105386416861827,0,0.08,0.5,0.134831460674157,1,0,0.0117647058823529,1,1,1,0.203389830508475,0.286422517191748,0.00956937799043062,0.540925266903915,0.0586240310077519,0.366705471478463,0.919117647058824,1,0.00956937799043062,0.167682926829268,0,0.824945295404814,0.0587663914521613,1,1,1,1,0,1,1,1,0.287343599615014,0.357142857142857,0.889655172413793,0.404145077720207,0.400900900900901,0.399551904406273,0.405667412378822,0.287228413372885,0,0.5,0.333333333333333,0.403100775193798,0.53551912568306,0.5,0.00277847941399343,0.523809523809524,0.546448087431694,0,0.488110018145354,0.277231082456736,0.666666666666667,1,
0.0257611241217799,0,0.061,0.42051282051282,0,1,0,0.00784313725490196,1,0,1,0.398305084745763,0.106508875739645,0.200956937799043,0.416370106761566,0.287306201550388,0.40512223515716,0.933823529411765,1,0.200956937799043,0.40650406504065,0.24390243902439,0.594091903719912,0.288489558037882,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.903448275862069,0,0,0,0,0,1,0,0.333333333333333,0,0.562841530054645,1,0.0113665066936095,0.507936507936508,0.546448087431694,0,0.507401394327189,0.31014591109603,0.333333333333333,0,
0.0304449648711944,0,0.071,0.4,0.314606741573034,1,0,0.00392156862745098,1,0,1,0.398305084745763,0.11018711018711,0.228468899521531,0.626334519572954,0.252906976744186,0.362048894062864,0.897058823529412,1,0.233253588516746,0.466463414634146,0.24390243902439,0.611597374179431,0.255463817387081,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.613793103448276,0,0,0,0.000745712155108128,0,1,0,0.333333333333333,0,0.519125683060109,1,0.0457186158120738,0.507936507936508,0.557377049180328,0,0.481902397096743,0.111978282999661,0.9999999,0,
0.322014051522248,0.440524193548387,1,0.441025641025641,0.556179775280899,1,0,0.92156862745098,1,0,1,0.271186440677966,0.445066368143291,0.77511961722488,0.416370106761566,0.828003875968992,0.511059371362049,0.919117647058824,1,0.77511961722488,0.960365853658537,0.378048780487805,0.892778993435449,0.830014570179699,1,1,1,1,0,1,1,1,0.395941610522939,0.214285714285714,0.641379310344828,0.304219096965211,0.298048048048048,0.299477221807319,0.3027591349739,0.396536518880783,1,0,0.333333333333333,0.302325581395349,0.622950819672131,0.5,0.0022733013387219,0.555555555555556,0.540983606557377,0.0126582278481013,0.490975074013943,0.146250424160163,0.777777777777778,0,
0.0667447306791569,0,0.132,0.3,0.219101123595506,1,0,0.0117647058823529,1,0,1,0.330508474576271,0.207260514952823,0.345693779904306,0.555160142348754,0.564437984496124,0.566938300349243,0.919117647058824,1,0.340909090909091,0.485772357723577,0.24390243902439,0.708971553610503,0.567265662943176,1,1,1,1,0,1,1,1,0.204411292909849,0.285714285714286,0.910344827586207,0.204293116210215,0.197447447447447,0.197162061239731,0.204325130499627,0.2044415938427,1,0,0.333333333333333,0.201550387596899,0.557377049180328,0.5,0.00277847941399343,0.53968253968254,0.562841530054645,0,0.49832871740999,0.172718018323719,0.888888888888889,0,
0.0433255269320843,0,0.08,0.42051282051282,0.353932584269663,1,0,0,1,0,1,0.398305084745763,0.126499280345434,0.299043062200957,0.654804270462633,0.312984496124031,0.436554132712456,0.838235294117647,1,0.303827751196172,0.526422764227642,0.24390243902439,0.62800875273523,0.317144244779019,1,1,1,1,0,1,1,1,0.095925569457812,0.0714285714285714,0.689655172413793,0.0296076980014804,0.0232732732732733,0.0231516056758775,0.029082774049217,0.0956465966487613,1,0,0.333333333333333,0.0232558139534884,0.530054644808743,0.5,0.0126294518817883,0.507936507936508,0.562841530054645,0.0569620253164557,0.542164072199408,0.0488632507634883,0.111111111111111,0,
0.0304449648711944,0,0.061,0.42051282051282,0.146067415730337,1,0,0.0117647058823529,1,0,1,0.466101694915254,0.214936830321446,0.0980861244019139,0.516014234875445,0.159883720930233,0.458672875436554,0.911764705882353,1,0.0980861244019139,0.182926829268293,0.280487804878049,0.74835886214442,0.160757649344342,1,1,1,1,0,1,1,1,0.248764837985242,0.428571428571429,0.931034482758621,0.451517394522576,0.450450450450451,0.448842419716206,0.451901565995526,0.248697185921591,1,0,0.333333333333333,0.449612403100775,0.540983606557377,0.5,0.00277847941399343,0.492063492063492,0.562841530054645,0,0.492694107535097,0.419070240922973,0.9999999,0,
0.0374707259953162,0,0.08,0.32051282051282,0.320224719101124,1,0,0.0117647058823529,1,0,1,0.398305084745763,0.132256516871901,0.257177033492823,0.487544483985765,0.300387596899225,0.414435389988359,0.911764705882353,1,0.257177033492823,0.474593495934959,0.24390243902439,0.61925601750547,0.30791646430306,1,1,1,1,0,1,1,1,0.0849053577157523,0.214285714285714,0.910344827586207,0.0614359733530718,0.0548048048048048,0.0545182972367438,0.0618941088739747,0.0850637376733745,1,0,0.333333333333333,0.062015503875969,0.497267759562842,1,0.0252589037635767,0.492063492063492,0.557377049180328,0,0.49107057587623,0.605700712589074,0.888888888888889,1,
0.0292740046838407,0,0.071,0.4,0.308988764044944,1,0,0.0117647058823529,1,0,1,0.398305084745763,0.106988645450184,0.228468899521531,0.487544483985765,0.291666666666667,0.379511059371362,0.933823529411765,1,0.228468899521531,0.458333333333333,0.24390243902439,0.594091903719912,0.292374939290918,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.889655172413793,0,0,0,0,0,1,0,0.333333333333333,0,0.557377049180328,1,0.0558221773175044,0.507936507936508,0.562841530054645,0,0.495272657816827,0.137088564642009,0.888888888888889,1,
0.0351288056206089,0,0.071,0.441025641025641,0.370786516853933,1,0,0.0117647058823529,1,0,1,0.135593220338983,0.106668798976491,0.289473684210526,0.669039145907473,0.295058139534884,0.379511059371362,0.933823529411765,1,0.294258373205742,0.561991869918699,0.24390243902439,0.585339168490153,0.296260320543953,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.882758620689655,0,0,0,0,0,1,0,0.333333333333333,0,0.497267759562842,1,0.0671886840111139,0.507936507936508,0.557377049180328,0,0.494031133607105,0.0573464540210383,1E-07,0,
0.0269320843091335,0,0.061,0.561538461538462,0.179775280898876,1,0,0.0117647058823529,1,0,1,0.669491525423729,0.165200703662242,0.130382775119617,0.362989323843416,0.228682170542636,0.454016298020955,0.919117647058824,1,0.135167464114833,0.219512195121951,0.280487804878049,0.713347921225383,0.230208839242351,1,1,1,1,0,1,1,0,0.175136349053577,0.214285714285714,0.83448275862069,0.133234641006662,0.130630630630631,0.133681852128454,0.134228187919463,0.175098212138219,1,0,0.333333333333333,0.131782945736434,0.540983606557377,0.5,0.00277847941399343,0.507936507936508,0.519125683060109,0,0.495654665265973,0.291822192059722,0.444444444444444,1,
0.0292740046838407,0,0.071,0.4,0.314606741573034,1,0,0.92156862745098,1,0,1,0.466101694915254,0.106189029265952,0.238038277511962,0.516014234875445,0.291666666666667,0.387660069848661,0.933823529411765,1,0.242822966507177,0.470528455284553,0.24390243902439,0.594091903719912,0.294317629917436,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.744827586206896,0,0,0,0,0,1,0,0.333333333333333,0,0.562841530054645,1,0.0310684516291993,0.507936507936508,0.562841530054645,0,0.498137713685417,0.302341364099084,0.777777777777778,0,
0.127634660421546,0.173387096774194,0.155,0.341025641025641,0.415730337078652,1,0,0.0274509803921569,1,0,1,0.398305084745763,0.287701903086519,0.509569377990431,0.487544483985765,0.523740310077519,0.606519208381839,0.911764705882353,1,0.504784688995215,0.645325203252032,0.24390243902439,0.816192560175055,0.524040796503157,1,1,1,1,0,1,1,1,0.288257940327238,0.285714285714286,0.889655172413793,0.290895632864545,0.286036036036036,0.286034353995519,0.29082774049217,0.288382907079291,0,0.5,0.333333333333333,0.286821705426357,0.579234972677596,0.5,0.00277847941399343,0.555555555555556,0.568306010928962,0.00632911392405063,0.493171616846529,0.277570410587038,0.888888888888889,0,
0.0304449648711944,0,0.071,0.358974358974359,0.286516853932584,1,0,0.0313725490196078,1,0,1,0.330508474576271,0.124900047976971,0.215311004784689,0.540925266903915,0.26453488372093,0.40512223515716,0.911764705882353,1,0.215311004784689,0.414634146341463,0.24390243902439,0.611597374179431,0.26469159786304,1,1,1,1,0,1,1,1,0.0960859801090792,0.0714285714285714,0.855172413793103,0.0303478904515174,0.0232732732732733,0.0231516056758775,0.0298284862043251,0.0958871161709292,1,0,0.333333333333333,0.0310077519379845,0.540983606557377,1,0.011871684768881,0.507936507936508,0.562841530054645,0,0.493553624295674,0.181540549711571,0.555555555555556,1,
0.0292740046838407,0,0.066,0.379487179487179,0,1,0,0.0235294117647059,1,0,1,0.398305084745763,0.10714856868703,0.238038277511962,0.516014234875445,0.289728682170543,0.387660069848661,0.911764705882353,1,0.238038277511962,0.458333333333333,0.24390243902439,0.602844638949672,0.292860611947547,1,1,1,1,0,1,1,1,0.0411453320500481,0.0714285714285714,0.882758620689655,0.0118430792005922,0.0015015015015015,0.00298730395817774,0.0119313944817301,0.0412571153691975,1,0,0.333333333333333,0,0.562841530054645,1,0.00429401363980803,0.507936507936508,0.557377049180328,0,0.49107057587623,0.252120800814388,0.222222222222222,0,
0.0456674473067916,0,0.08,0.379487179487179,0.0449438202247191,1,0,0.0156862745098039,1,0,1,0.398305084745763,0.229010075163921,0.200956937799043,0.555160142348754,0.167635658914729,0.623981373690338,0.919117647058824,1,0.200956937799043,0.294715447154472,0.24390243902439,0.735229759299781,0.167071393880524,1,1,1,1,0,1,1,1,0.226660250240616,0.285714285714286,0.924137931034483,0.229459659511473,0.225225225225225,0.224794622852875,0.229679343773304,0.226617493786579,1,0,0.333333333333333,0.224806201550388,0.551912568306011,0.5,0.00277847941399343,0.523809523809524,0.562841530054645,0,0.49183459077452,0.268069222938582,0.777777777777778,1,
0.0269320843091335,0,0.066,0.358974358974359,0.157303370786517,1,0,0.0313725490196078,1,0,1,0.330508474576271,0.196865504557812,0.11244019138756,0.540925266903915,0.182170542635659,0.511059371362049,0.911764705882353,1,0.11244019138756,0.195121951219512,0.280487804878049,0.708971553610503,0.182127246236037,1,1,1,1,0,1,1,1,0.216442091754893,0.214285714285714,0.896551724137931,0.16580310880829,0.159159159159159,0.159073935772965,0.166293810589113,0.216194981159304,1,0,0.333333333333333,0.162790697674419,0.513661202185792,1,0.0189441778226825,0.492063492063492,0.573770491803279,0,0.482188902683602,0.654563963352562,0.555555555555556,1,
0.0491803278688525,0,0.075,0.458974358974359,0.213483146067416,1,0,0.0117647058823529,1,0,1,0.398305084745763,0.244042859427475,0.196172248803828,0.526690391459075,0.194282945736434,0.576251455180442,0.911764705882353,1,0.196172248803828,0.279471544715447,0.24390243902439,0.764770240700219,0.195726080621661,1,1,1,1,0,1,1,1,0.236605710619185,0.214285714285714,0.903448275862069,0.181347150259067,0.177177177177177,0.176997759522031,0.181953765846383,0.236478794195462,1,0,0.333333333333333,0.178294573643411,0.540983606557377,1,0.0121242738065168,0.523809523809524,0.568306010928962,0.00632911392405063,0.485913475312769,0.865286732270105,0.9999999,1,
0.0281030444964871,0,0.066,0.379487179487179,0.308988764044944,1,0,0.00392156862745098,1,0,1,0.398305084745763,0.106348952502799,0.233253588516746,0.487544483985765,0.287790697674419,0.384167636786962,0.933823529411765,1,0.233253588516746,0.454268292682927,0.24390243902439,0.602844638949672,0.289946576007771,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.662068965517241,0,0,0,0,0,1,0,0.333333333333333,0,0.546448087431694,1,0.0510229856024249,0.507936507936508,0.551912568306011,0,0.497564702511699,0.186291143535799,0.9999999,0,
0.173302107728337,0.169354838709677,0.202,0.4,0.460674157303371,1,0,0.00392156862745098,1,0,1,0.271186440677966,0.328962098192867,0.593301435406699,0.555160142348754,0.554748062015504,0.60186263096624,0.757352941176471,1,0.593301435406699,0.685975609756098,0.280487804878049,0.86761487964989,0.556095191840699,1,1,1,1,0,1,1,1,0.265287135065768,0.142857142857143,0.558620689655172,0.136935603256847,0.130630630630631,0.130694548170276,0.136465324384787,0.265581656377776,1,0,0.333333333333333,0.131782945736434,0.644808743169399,0.5,0.0022733013387219,0.571428571428571,0.557377049180328,0,0.491357081463089,0.0447913131998643,0.9999999,0,
0.0362997658079625,0.0201612903225806,0.075,0.379487179487179,0.269662921348315,1,0,0.0117647058823529,1,0,1,0.398305084745763,0.159283543898929,0.252392344497608,0.516014234875445,0.314922480620155,0.628637951105937,0.919117647058824,1,0.257177033492823,0.375,0.24390243902439,0.658643326039387,0.315201554152501,1,1,1,1,0,1,1,1,0.147625922361245,0.0714285714285714,0.910344827586207,0.0481125092524056,0.0450450450450451,0.0448095593726662,0.0477255779269202,0.147839332959192,1,0,0.333333333333333,0.0465116279069767,0.557377049180328,0.5,0.00277847941399343,0.507936507936508,0.524590163934426,0,0.505586858943749,0.39837122497455,0.9999999,1,
0.0292740046838407,0,0.071,0.32051282051282,0.325842696629214,1,0,0.0274509803921569,1,0,1,0.466101694915254,0.106348952502799,0.247607655502392,0.540925266903915,0.289244186046512,0.374854481955763,0.919117647058824,1,0.247607655502392,0.482723577235772,0.24390243902439,0.589715536105033,0.2904322486644,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.889655172413793,0,0,0,0,0,1,0,0.333333333333333,0,0.557377049180328,1,0.0474867390755241,0.507936507936508,0.557377049180328,0,0.494986152229969,0.259925347811334,0.888888888888889,0,
0.0281030444964871,0,0.066,0.379487179487179,0,1,0,0.00784313725490196,1,0,1,0.398305084745763,0.106988645450184,0.233253588516746,0.516014234875445,0.289244186046512,0.392316647264261,0.926470588235294,1,0.233253588516746,0.458333333333333,0.24390243902439,0.598468271334792,0.2904322486644,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.889655172413793,0,0,0,0,0,1,0,0.333333333333333,0,0.557377049180328,1,0.0197019449355898,0.507936507936508,0.530054644808743,0,0.48925604049279,0.219884628435697,0.333333333333333,1,
0.141686182669789,0,0.179,0.358974358974359,0.269662921348315,1,0,0.0117647058823529,1,0,1,0.330508474576271,0.301295378218455,0.551435406698565,0.459074733096085,0.598352713178295,0.580908032596042,0.911764705882353,1,0.546650717703349,0.693089430894309,0.280487804878049,0.829321663019694,0.601748421563866,1,1,1,1,0,1,1,1,0.3018607635547,0.428571428571429,0.924137931034483,0.547742413027387,0.542792792792793,0.545182972367438,0.547352721849366,0.301852000320693,0,1,0.333333333333333,0.550387596899225,0.562841530054645,0.5,0.0030310684516292,0.476190476190476,0.557377049180328,0,0.494317639193964,0.391923990498812,0.888888888888889,0,
0.281030444964871,0.386088709677419,1,0.441025641025641,0.561797752808989,1,0,0.00784313725490196,1,0,1,0.398305084745763,0.370222293299216,0.818181818181818,0.430604982206406,0.856589147286822,0.471478463329453,0.911764705882353,1,0.818181818181818,0.964430894308943,0.280487804878049,0.901531728665208,0.858669256920835,1,1,1,1,0,1,1,1,0.343808148861084,0.357142857142857,0.820689655172414,0.483345669874167,0.481231231231231,0.478715459297984,0.483221476510067,0.343750501082338,1,0,0.333333333333333,0.48062015503876,0.59016393442623,0.5,0.00277847941399343,0.634920634920635,0.546448087431694,0,0.493935631744819,0.191720393620631,0.444444444444444,1,
0.0327868852459016,0,0.071,0.358974358974359,0.359550561797753,1,0,0,1,0,1,0.533898305084746,0.107788261634415,0.279904306220096,0.640569395017794,0.295542635658915,0.384167636786962,0.926470588235294,1,0.279904306220096,0.533536585365854,0.24390243902439,0.598468271334792,0.296745993200583,1,1,1,1,0,1,1,1,0,0.0714285714285714,0.862068965517241,0,0,0,0,0,1,0,0.333333333333333,0,0.557377049180328,1,0.0181864107097752,0.507936507936508,0.557377049180328,0,0.501957788176869,0.0434340006786563,0.111111111111111,1,
0.134660421545667,0,0.183,0.441025641025641,0.269662921348315,1,0,0.00784313725490196,1,0,1,0.398305084745763,0.31408923716616,0.504784688995215,0.516014234875445,0.575581395348837,0.623981373690338,0.926470588235294,1,0.504784688995215,0.634146341463415,0.24390243902439,0.829321663019694,0.576493443419135,1,1,1,1,0,1,1,1,0.278681424446583,0.142857142857143,0.820689655172414,0.141376757957069,0.135885885885886,0.138909634055265,0.140939597315436,0.279130922793233,0,0.5,0.333333333333333,0.13953488372093,0.60655737704918,0.5,0.00277847941399343,0.507936507936508,0.573770491803279,0.0443037974683544,0.510934963231783,0.302341364099084,0.777777777777778,0,
0.0831381733021077,0.14616935483871,0.127,0.3,0.308988764044944,1,0,0.0117647058823529,1,0,1,0.398305084745763,0.302254917639533,0.364832535885167,0.334519572953737,0.560562015503876,0.811408614668219,0.919117647058824,1,0.364832535885167,0.394308943089431,0.24390243902439,0.86761487964989,0.561437591063623,1,1,1,0.625984251968504,0,1,1,0,0.286862367661213,0.357142857142857,0.827586206896552,0.426350851221318,0.424924924924925,0.422703510082151,0.428038777032066,0.287468932895053,1,0,0.333333333333333,0.426356589147287,0.551912568306011,0.5,0.00277847941399343,0.603174603174603,0.551912568306011,0,0.499856747206571,0.253817441465898,0.444444444444444,1,
0.0292740046838407,0,0.066,0.358974358974359,0,1,0,0.0156862745098039,1,0,1,0.466101694915254,0.106828722213338,0.233253588516746,0.640569395017794,0.249031007751938,0.392316647264261,0.933823529411765,1,0.233253588516746,0.46239837398374,0.24390243902439,0.589715536105033,0.250607090820787,1,1,1,1,0,1,1,1,0.10274302213667,0,0.8,0,0,0,0,0.102782009139742,1,0,0,0,0.557377049180328,0.5,0.00277847941399343,0.507936507936508,0.551912568306011,0,0.490688568427084,0.0363081099423142,0.111111111111111,0,
0.0480093676814988,0,0.08,0.358974358974359,0.252808988764045,1,0,1,1,0,1,0.466101694915254,0.193667039820886,0.22488038277512,0.430604982206406,0.260174418604651,0.479627473806752,0.911764705882353,1,0.22488038277512,0.346544715447154,0.280487804878049,0.756017505470459,0.263720252549781,1,1,1,1,0,1,1,1,0.185001604106513,0.142857142857143,0.620689655172414,0.0954848260547742,0.0900900900900901,0.0896191187453323,0.0954511558538404,0.184879339373046,1,0,0.333333333333333,0.0930232558139535,0.551912568306011,1,0.00555695882798687,0.507936507936508,0.562841530054645,0,0.494604144780823,0.288768238887004,0.444444444444444,0,
0.0526932084309133,0.0866935483870968,0.108,0.441025641025641,0.252808988764045,1,0,0.00784313725490196,1,0,1,0.203389830508475,0.210458979689749,0.27511961722488,0.569395017793594,0.444282945736434,0.671711292200233,0.911764705882353,1,0.27511961722488,0.346544715447154,0.24390243902439,0.730853391684901,0.445361826129189,1,1,1,1,0,1,1,1,0.201555983317292,0.285714285714286,0.875862068965517,0.202812731310141,0.195945945945946,0.194921583271098,0.203579418344519,0.201555359576686,1,0,0.333333333333333,0.201550387596899,0.551912568306011,0.5,0.00252589037635767,0.507936507936508,0.546448087431694,0.00632911392405063,0.483239423168752,0.592127587376994,0.666666666666667,0,
0.0339578454332553,0,0.066,0.458974358974359,0,1,0,0.00784313725490196,1,0,1,0.398305084745763,0.121381736766352,0.22488038277512,0.444839857651246,0.300387596899225,0.384167636786962,0.926470588235294,1,0.22488038277512,0.45020325203252,0.24390243902439,0.607221006564551,0.30743079164643,1,1,1,1,0,1,1,1,0.037776708373436,0.0714285714285714,0.889655172413793,0.0118430792005922,0.0045045045045045,0.00597460791635549,0.0119313944817301,0.0374889761885673,1,0,0.333333333333333,0,0.530054644808743,1,0.0219752462743117,0.507936507936508,0.557377049180328,0.151898734177215,0.517524591729539,0.0732948761452324,0.333333333333333,1,
0.220140515222482,0.220766129032258,0.216,0.341025641025641,0.415730337078652,1,0,0,1,0,1,0.330508474576271,0.515432592355669,0.523923444976077,0.459074733096085,0.578972868217054,0.69848661233993,0.911764705882353,1,0.523923444976077,0.574186991869919,0.475609756097561,0.897155361050328,0.580378824672171,1,1,1,1,0,1,1,1,0.496679499518768,0.285714285714286,0.910344827586207,0.50259067357513,0.496246246246246,0.49663928304705,0.50186428038777,0.496672813276678,1,0,0.333333333333333,0.503875968992248,0.573770491803279,0.5,0.00252589037635767,0.73015873015873,0.519125683060109,0.00632911392405063,0.491930092636806,0.175093315235833,0.777777777777778,1,
0,0,0.071,0.4,0.168539325842697,1,0,0.0117647058823529,1,1,1,0.398305084745763,0.229969614584999,0,0.526690391459075,0.0571705426356589,0.335273573923166,0.911764705882353,1,0,0.207317073170732,0,0.74398249452954,0.0573093734822729,1,1,1,1,0,1,1,1,0.232242540904716,0.285714285714286,0.910344827586207,0.233900814211695,0.228978978978979,0.228528752800597,0.234153616703952,0.232021165717951,0,0.5,0.333333333333333,0.232558139534884,0.519125683060109,1,0.0053043697903511,0.555555555555556,0.573770491803279,0.0253164556962025,0.505300353356891,0.585680352901256,0.888888888888889,1,
0.187353629976581,0.231854838709677,0.174,0.4,0.365168539325843,1,0,0,1,0,1,0.271186440677966,0.413081720774028,0.565789473684211,0.291814946619217,0.652131782945736,0.69848661233993,0.926470588235294,1,0.565789473684211,0.570121951219512,0.329268292682927,0.948577680525164,0.653715395823215,1,1,1,1,0,1,1,0,0.414019890920757,0.285714285714286,0.655172413793103,0.418948926720947,0.415915915915916,0.41747572815534,0.419835943325876,0.413934097650926,0,1,0.333333333333333,0.418604651162791,0.584699453551913,0.5,0.00252589037635767,0.698412698412698,0.53551912568306,0,0.486963995797918,0.280963691890058,0.444444444444444,0,
0.300936768149883,0.523185483870968,1,0.379487179487179,0.550561797752809,1,0,1,1,0,1,0.203389830508475,0.4229969614585,0.77511961722488,0.444839857651246,0.798449612403101,0.488940628637951,0.919117647058824,1,0.77511961722488,0.984756097560976,0.329268292682927,0.880743982494529,0.801359883438562,1,1,1,1,0,1,1,1,0.382226499839589,0.357142857142857,0.737931034482759,0.53960029607698,0.53003003003003,0.533980582524272,0.539149888143177,0.382185520724766,0,1,0.333333333333333,0.534883720930233,0.584699453551913,0.5,0.0022733013387219,0.53968253968254,0.480874316939891,0.0253164556962025,0.471683697832108,0.216152019002375,1E-07,0,
0.0374707259953162,0,0.066,0.841025641025641,0.123595505617978,1,0,0,1,0,1,0.398305084745763,0.277306892691508,0.0657894736842105,0.444839857651246,0.195736434108527,0.484284051222352,0.926470588235294,1,0.0657894736842105,0.151422764227642,0.24390243902439,0.820568927789934,0.195240407965032,1,1,1,1,0,1,1,1,0.284536413217838,0.357142857142857,0.917241379310345,0.399703923019985,0.396396396396396,0.39731142643764,0.401193139448173,0.284454421550549,0,1,0.333333333333333,0.395348837209302,0.53551912568306,0.5,0.00277847941399343,0.492063492063492,0.562841530054645,0.00632911392405063,0.496227676439691,0.184933831014591,0.777777777777778,1,
0.085480093676815,0.14616935483871,0.132,0.4,0.303370786516854,1,0,1,1,0,1,0.330508474576271,0.278426355349432,0.340909090909091,0.487544483985765,0.549418604651163,0.681024447031432,0.911764705882353,1,0.350478468899522,0.442073170731707,0.24390243902439,0.824945295404814,0.534725594949004,1,1,1,1,0,1,1,1,0.266281681103625,0.428571428571429,0.820689655172414,0.483345669874167,0.480480480480481,0.478715459297984,0.483967188665175,0.266255111039846,0,0.5,0.333333333333333,0.48062015503876,0.557377049180328,0.5,0.00277847941399343,0.507936507936508,0.551912568306011,0,0.493553624295674,0.464540210383441,0.222222222222222,0,
0.040983606557377,0,0.094,0.358974358974359,0.117977528089888,1,0,0.0156862745098039,1,0,1,0.398305084745763,0.163921317767472,0.299043062200957,0.612099644128114,0.413759689922481,0.606519208381839,0.933823529411765,1,0.294258373205742,0.430894308943089,0.24390243902439,0.654266958424508,0.414764448761535,1,1,1,1,0,1,1,1,0.155245428296439,0.0714285714285714,0.896551724137931,0.0614359733530718,0.0600600600600601,0.0597460791635549,0.0618941088739747,0.155984927443277,1,0,0.333333333333333,0.062015503875969,0.551912568306011,0.5,0.00252589037635767,0.507936507936508,0.562841530054645,0,0.499856747206571,0.802511028164235,0.111111111111111,0,
0.022248243559719,0,0.052,0.479487179487179,0,1,0,0,1,0,1,0.533898305084746,0.100431792739485,0.177033492822967,0.334519572953737,0.285368217054264,0.414435389988359,0.955882352941176,1,0.177033492822967,0.354674796747967,0.24390243902439,0.602844638949672,0.287032540067994,1,1,1,1,0,1,1,0,0,0.0714285714285714,0.848275862068966,0,0,0,0,0,1,0,0.333333333333333,0,0.551912568306011,1,0.0510229856024249,0.507936507936508,0.557377049180328,0,0.502530799350587,0.576518493383101,0.111111111111111,0,
