Long_Term_Fuel_Trim_Bank1,Engine_soacking_time,Engine_coolant_temperature2,Torque_of_friction,Intake_air_pressure,Activation_of_Air_compressor,Time(s),Accelerator_Pedal_value,Engine_torque,Maximum_indicated_engine_torque,PathOrder,Throttle_position_signal,Engine_torque_after_correction,Engine_coolant_temperature1
0.533898305084746,0.0235294117647059,0.910344827586207,0.473309608540925,0.207865168539326,1,0.584323040380048,0,0.173444976076555,0.661925601750547,1,0.071,0.173444976076555,0.911764705882353,
0.398305084745763,0.00392156862745098,0.868965517241379,0.459074733096085,0.280898876404494,1,0.648795385137428,0.0665322580645161,0.294258373205742,0.696936542669584,0,0.089,0.294258373205742,0.919117647058824,
0.398305084745763,0.0235294117647059,0.910344827586207,0.416370106761566,0.179775280898876,1,0.236851034950797,0,0,0.760393873085339,1,0.071,0,0.911764705882353,
0.466101694915254,0.00392156862745098,0.848275862068966,0.459074733096085,0.134831460674157,1,0.456057007125891,0,0.0610047846889952,0.782275711159737,0,0.061,0.0610047846889952,0.911764705882353,
0.466101694915254,0.0117647058823529,0.903448275862069,0.555160142348754,0.331460674157303,1,0.192738378011537,0,0.252392344497608,0.594091903719912,1,0.071,0.252392344497608,0.933823529411765,
0.398305084745763,0.0117647058823529,0.889655172413793,0.516014234875445,0.280898876404494,1,0.484560570071259,0,0.215311004784689,0.615973741794311,1,0.071,0.210526315789474,0.926470588235294,
0.466101694915254,0.0117647058823529,0.924137931034483,0.540925266903915,0.219101123595506,1,0.35086528673227,0,0.177033492822967,0.632385120350109,1,0.066,0.177033492822967,0.919117647058824,
0.398305084745763,0.00392156862745098,0.868965517241379,0.444839857651246,0.342696629213483,1,0.69833729216152,0.0705645161290323,0.360047846889952,0.692560175054705,0,0.099,0.360047846889952,0.926470588235294,
0.398305084745763,0.0117647058823529,0.910344827586207,0.516014234875445,0.297752808988764,1,0.761791652527995,0,0.22488038277512,0.607221006564551,1,0.071,0.22488038277512,0.919117647058824,
0.466101694915254,0.00392156862745098,0.868965517241379,0.459074733096085,0.202247191011236,1,0.567695961995249,0,0.16866028708134,0.675054704595186,0,0.061,0.16866028708134,0.911764705882353,
0.398305084745763,0.00392156862745098,0.868965517241379,0.444839857651246,0.185393258426966,1,0.554801493043773,0,0,0.845733041575492,0,0.089,0,0.919117647058824,
0.398305084745763,0.0117647058823529,0.910344827586207,0.444839857651246,0.224719101123595,1,0.672209026128266,0.0786290322580645,0.247607655502392,0.816192560175055,1,0.094,0.252392344497608,0.955882352941176,
0.466101694915254,0.0117647058823529,0.917241379310345,0.540925266903915,0.151685393258427,1,0.92534781133356,0,0.0933014354066986,0.713347921225383,1,0.061,0.0933014354066986,0.926470588235294,
0.466101694915254,0.00392156862745098,0.868965517241379,0.459074733096085,0.308988764044944,1,0.653885307091958,0,0.228468899521531,0.598468271334792,0,0.066,0.228468899521531,0.919117647058824,
0.398305084745763,0.0117647058823529,0.931034482758621,0.501779359430605,0.179775280898876,1,0.413301662707838,0,0.135167464114833,0.845733041575492,0,0.066,0.135167464114833,0.911764705882353,
0.466101694915254,0.00392156862745098,0.868965517241379,0.459074733096085,0.308988764044944,1,0.682388870037326,0,0.233253588516746,0.598468271334792,0,0.066,0.233253588516746,0.933823529411765,
0.466101694915254,0.0117647058823529,0.903448275862069,0.540925266903915,0.320224719101124,1,0.144214455378351,0,0.242822966507177,0.598468271334792,1,0.066,0.242822966507177,0.933823529411765,
0.466101694915254,0.0117647058823529,0.910344827586207,0.516014234875445,0.134831460674157,1,0.265693926026468,0,0.0466507177033493,0.760393873085339,1,0.066,0.0466507177033493,0.926470588235294,
0.398305084745763,0.0235294117647059,0.862068965517241,0.516014234875445,0.146067415730337,1,0.0295215473362742,0,0.0933014354066986,0.833698030634573,1,0.066,0.0933014354066986,0.911764705882353,
0.466101694915254,0.0117647058823529,0.896551724137931,0.487544483985765,0.320224719101124,1,0.0553104852392263,0,0.238038277511962,0.594091903719912,0,0.071,0.238038277511962,0.933823529411765,
0.466101694915254,0.0117647058823529,0.910344827586207,0.555160142348754,0.342696629213483,1,0.0346114692908042,0,0.261961722488038,0.598468271334792,1,0.071,0.261961722488038,0.933823529411765,
0.398305084745763,0.0235294117647059,0.903448275862069,0.416370106761566,0.185393258426966,1,0.211062097047845,0,0,0.850109409190372,1,0.094,0,0.933823529411765,
0.330508474576271,0.0117647058823529,0.910344827586207,0.416370106761566,0.398876404494382,1,0.686800135731252,0.153225806451613,0.458133971291866,0.786652078774617,1,0.146,0.458133971291866,0.955882352941176,
0.330508474576271,0.00392156862745098,0.862068965517241,0.444839857651246,0.286516853932584,1,0.515100101798439,0.134072580645161,0.340909090909091,0.845733041575492,0,0.136,0.340909090909091,0.911764705882353,
0.330508474576271,0.0235294117647059,0.903448275862069,0.416370106761566,0.325842696629214,1,0.318968442483882,0.142137096774194,0.360047846889952,0.769146608315098,1,0.127,0.360047846889952,0.904411764705882,
0.398305084745763,0.0117647058823529,0.910344827586207,0.516014234875445,0.157303370786517,1,0.737020699015948,0.0473790322580645,0.16866028708134,0.845733041575492,1,0.08,0.16866028708134,0.904411764705882,
0.330508474576271,0.00392156862745098,0.641379310344828,0.473309608540925,0.185393258426966,1,0.143535799117747,0,0.159090909090909,0.730853391684901,0,0.066,0.159090909090909,0.911764705882353,
0.330508474576271,0.0235294117647059,0.903448275862069,0.387900355871886,0.382022471910112,1,0.421784865965389,0.126008064516129,0.462918660287081,0.824945295404814,1,0.146,0.462918660287081,0.911764705882353,
0.330508474576271,0.00392156862745098,0.675862068965517,0.473309608540925,0.264044943820225,1,0.216152019002375,0.109879032258065,0.299043062200957,0.842450765864333,0,0.113,0.284688995215311,0.911764705882353,
0.398305084745763,0.00392156862745098,0.627586206896552,0.487544483985765,0.151685393258427,1,0.126230064472345,0,0.11244019138756,0.777899343544858,0,0.066,0.11244019138756,0.911764705882353,
0.466101694915254,0.0235294117647059,0.903448275862069,0.501779359430605,0.134831460674157,1,0.63556158805565,0,0.0466507177033493,0.845733041575492,1,0.071,0.0466507177033493,0.911764705882353,
0.466101694915254,0.0117647058823529,0.910344827586207,0.540925266903915,0.168539325842697,1,0.755344418052257,0,0.0933014354066986,0.645514223194748,1,0.047,0.0933014354066986,0.919117647058824,
0.466101694915254,0.0117647058823529,0.917241379310345,0.516014234875445,0.258426966292135,1,0.921275873769936,0,0.196172248803828,0.615973741794311,1,0.071,0.196172248803828,0.926470588235294,
0.330508474576271,0.0117647058823529,0.931034482758621,0.416370106761566,0.556179775280899,1,0.360366474380726,0.275201612903226,0.696172248803828,0.850109409190372,0,0.916,0.696172248803828,0.911764705882353,
0.330508474576271,0.0235294117647059,0.910344827586207,0.416370106761566,0.280898876404494,1,0.266372582287072,0.0745967741935484,0.294258373205742,0.688183807439825,1,0.094,0.299043062200957,0.911764705882353,
0.271186440677966,0.0117647058823529,0.937931034482759,0.473309608540925,0.275280898876405,1,0.291822192059722,0.0473790322580645,0.33133971291866,0.858862144420131,0,0.122,0.336124401913876,0.926470588235294,
0.398305084745763,0.00392156862745098,0.668965517241379,0.487544483985765,0.314606741573034,1,0.202918221920597,0,0.228468899521531,0.602844638949672,0,0.066,0.228468899521531,0.926470588235294,
0.330508474576271,0.0117647058823529,0.896551724137931,0.526690391459075,0.264044943820225,1,0.144553783508653,0.0665322580645161,0.257177033492823,0.854485776805252,0,0.099,0.257177033492823,0.911764705882353,
0.398305084745763,0.0117647058823529,0.910344827586207,0.516014234875445,0.308988764044944,1,0.400746521886664,0,0.220095693779904,0.607221006564551,1,0.066,0.220095693779904,0.919117647058824,
0.466101694915254,0.0117647058823529,0.910344827586207,0.540925266903915,0.219101123595506,1,0.0240922972514421,0,0.139952153110048,0.658643326039387,1,0.061,0.139952153110048,0.911764705882353,
0.330508474576271,0.0117647058823529,0.903448275862069,0.487544483985765,0.393258426966292,1,0.251102816423482,0.200604838709677,0.44377990430622,0.773522975929978,1,0.183,0.438995215311005,0.911764705882353,
0.398305084745763,0.00392156862745098,0.868965517241379,0.459074733096085,0.174157303370786,1,0.628096369189006,0,0.12200956937799,0.74835886214442,0,0.066,0.125598086124402,0.919117647058824,
0.330508474576271,0.0235294117647059,0.910344827586207,0.430604982206406,0.196629213483146,1,0.456735663386495,0.0745967741935484,0.200956937799043,0.845733041575492,1,0.104,0.205741626794258,0.919117647058824,
0.398305084745763,0.0117647058823529,0.917241379310345,0.487544483985765,0.275280898876405,1,0.244994910078045,0.181451612903226,0.340909090909091,0.850109409190372,0,0.16,0.345693779904306,0.919117647058824,
0.466101694915254,0.0117647058823529,0.896551724137931,0.516014234875445,0.269662921348315,1,0.471326772989481,0,0.196172248803828,0.615973741794311,1,0.071,0.196172248803828,0.919117647058824,
0.330508474576271,0.0117647058823529,0.910344827586207,0.569395017793594,0.550561797752809,1,0.0186630471666101,0.32258064516129,0.77511961722488,0.927789934354486,1,0.676,0.738038277511962,0.919117647058824,
0.533898305084746,0.0117647058823529,0.924137931034483,0.516014234875445,0.280898876404494,1,0.493043773328809,0,0.205741626794258,0.602844638949672,0,0.061,0.205741626794258,0.911764705882353,
0.398305084745763,0.0117647058823529,0.896551724137931,0.540925266903915,0.241573033707865,1,0.129284017645063,0.0120967741935484,0.220095693779904,0.688183807439825,0,0.085,0.220095693779904,0.911764705882353,
0.398305084745763,0.0117647058823529,0.924137931034483,0.459074733096085,0.331460674157303,1,0.298608754665762,0.138104838709677,0.364832535885167,0.850109409190372,1,0.132,0.364832535885167,0.919117647058824,
0.466101694915254,0.0235294117647059,0.855172413793103,0.669039145907473,0.320224719101124,1,0.00475059382422803,0,0.242822966507177,0.594091903719912,1,0.071,0.242822966507177,0.941176470588235,
0.398305084745763,0.0117647058823529,0.903448275862069,0.516014234875445,0.303370786516854,1,0.426874787919919,0,0.22488038277512,0.602844638949672,1,0.071,0.22488038277512,0.926470588235294,
0.466101694915254,0.0235294117647059,0.855172413793103,0.679715302491103,0.337078651685393,1,0.00407193756362403,0,0.242822966507177,0.594091903719912,1,0.071,0.238038277511962,0.941176470588235,
0.398305084745763,0.00392156862745098,0.868965517241379,0.473309608540925,0.303370786516854,1,0.587037665422463,0.102822580645161,0.308612440191388,0.679431072210066,0,0.104,0.308612440191388,0.926470588235294,
0.398305084745763,0.00392156862745098,0.620689655172414,0.487544483985765,0.320224719101124,1,0.117746861214795,0,0.247607655502392,0.607221006564551,0,0.066,0.247607655502392,0.911764705882353,
0.398305084745763,0.0235294117647059,0.910344827586207,0.444839857651246,0.264044943820225,1,0.289446895147608,0,0.200956937799043,0.62363238512035,1,0.071,0.205741626794258,0.919117647058824,
0.466101694915254,0.0117647058823529,0.903448275862069,0.516014234875445,0.320224719101124,1,0.100780454699695,0,0.242822966507177,0.598468271334792,1,0.071,0.242822966507177,0.926470588235294,
0.466101694915254,0.00392156862745098,0.875862068965517,0.487544483985765,0.202247191011236,1,0.723447573803868,0,0.149521531100478,0.675054704595186,0,0.066,0.149521531100478,0.911764705882353,
0.398305084745763,0.00392156862745098,0.572413793103448,0.583629893238434,0.331460674157303,1,0.0631150322361724,0,0.261961722488038,0.62363238512035,0,0.071,0.261961722488038,0.830882352941176,
0.466101694915254,0.0235294117647059,0.855172413793103,0.626334519572954,0.365168539325843,1,0.00950118764845606,0,0.261961722488038,0.594091903719912,1,0.075,0.261961722488038,0.933823529411765,
0.271186440677966,0.0235294117647059,0.903448275862069,0.362989323843416,0.550561797752809,1,0.202239565659993,0.247983870967742,0.691387559808612,0.858862144420131,1,0.606,0.677033492822967,0.926470588235294,
0.466101694915254,0.0117647058823529,0.896551724137931,0.526690391459075,0.247191011235955,1,0.469969460468273,0,0.177033492822967,0.615973741794311,1,0.066,0.177033492822967,0.919117647058824,
0.466101694915254,0.00392156862745098,0.875862068965517,0.473309608540925,0.247191011235955,1,0.620970478452664,0,0.177033492822967,0.61925601750547,0,0.066,0.177033492822967,0.933823529411765,
0.466101694915254,0.0235294117647059,0.868965517241379,0.459074733096085,0.297752808988764,1,0.0444519850695623,0,0.220095693779904,0.594091903719912,1,0.066,0.220095693779904,0.933823529411765,
0.330508474576271,0.0117647058823529,0.910344827586207,0.459074733096085,0.286516853932584,1,0.804207668815745,0.0393145161290323,0.252392344497608,0.773522975929978,1,0.089,0.257177033492823,0.911764705882353,
0.466101694915254,0.00392156862745098,0.868965517241379,0.473309608540925,0.219101123595506,1,0.650492025788938,0,0.16866028708134,0.641137855579869,0,0.066,0.16866028708134,0.919117647058824,
0.398305084745763,0.0117647058823529,0.889655172413793,0.526690391459075,0.162921348314607,1,0.62877502544961,0.00403225806451613,0.139952153110048,0.798687089715536,1,0.066,0.144736842105263,0.911764705882353,
0.398305084745763,0.0117647058823529,0.924137931034483,0.444839857651246,0.533707865168539,1,0.261621988462844,0.216733870967742,0.649521531100478,0.854485776805252,0,0.456,0.649521531100478,0.911764705882353,
0.398305084745763,0.0235294117647059,0.868965517241379,0.473309608540925,0.247191011235955,1,0.0702409229725144,0,0.215311004784689,0.645514223194748,1,0.075,0.215311004784689,0.919117647058824,
0.398305084745763,0.0117647058823529,0.910344827586207,0.516014234875445,0.146067415730337,1,0.743128605361384,0,0.00956937799043062,0.845733041575492,1,0.085,0.00956937799043062,0.911764705882353,
0.398305084745763,0.00392156862745098,0.848275862068966,0.430604982206406,0.275280898876405,1,0.453342382083475,0.102822580645161,0.303827751196172,0.760393873085339,0,0.108,0.303827751196172,0.911764705882353,
0.330508474576271,0.00392156862745098,0.868965517241379,0.402135231316726,0.426966292134831,1,0.544621649134713,0.17741935483871,0.532296650717703,0.838074398249453,0,0.165,0.537081339712919,0.911764705882353,
0.398305084745763,0.0235294117647059,0.868965517241379,0.487544483985765,0.303370786516854,1,0.0712589073634204,0,0.220095693779904,0.607221006564551,1,0.071,0.220095693779904,0.926470588235294,
0.398305084745763,0.0235294117647059,0.924137931034483,0.459074733096085,0.196629213483146,1,0.527994570749915,0.0786290322580645,0.220095693779904,0.845733041575492,1,0.094,0.220095693779904,0.882352941176471,
0.330508474576271,0.00392156862745098,0.641379310344828,0.444839857651246,0.303370786516854,1,0.141499830335935,0.0554435483870968,0.340909090909091,0.807439824945295,0,0.099,0.345693779904306,0.919117647058824,
0.330508474576271,0.00392156862745098,0.710344827586207,0.444839857651246,0.325842696629214,1,0.261961316593146,0.113911290322581,0.350478468899522,0.683807439824945,0,0.104,0.355263157894737,0.933823529411765,
0.330508474576271,0.0235294117647059,0.910344827586207,0.387900355871886,0.292134831460674,1,0.227010519172039,0.161290322580645,0.360047846889952,0.820568927789934,1,0.141,0.360047846889952,0.911764705882353,
0.330508474576271,0.0235294117647059,0.903448275862069,0.402135231316726,0.353932584269663,1,0.415337631489651,0.138104838709677,0.392344497607655,0.764770240700219,1,0.132,0.392344497607655,0.911764705882353,
0.466101694915254,0.00392156862745098,0.855172413793103,0.473309608540925,0.117977528089888,1,0.477774007465219,0,0.0322966507177034,0.842450765864333,0,0.066,0.0322966507177034,0.911764705882353,
0.398305084745763,0.0117647058823529,0.924137931034483,0.416370106761566,0.51123595505618,1,0.260264675941636,0.224798387096774,0.607655502392344,0.820568927789934,0,0.254,0.607655502392344,0.919117647058824,
0.466101694915254,0.0117647058823529,0.896551724137931,0.526690391459075,0.230337078651685,1,0.450967085171361,0,0.181818181818182,0.62363238512035,1,0.066,0.181818181818182,0.926470588235294,
0.533898305084746,0.0235294117647059,0.910344827586207,0.487544483985765,0.258426966292135,1,0.746182558534103,0,0.181818181818182,0.611597374179431,1,0.066,0.181818181818182,0.933823529411765,
0.398305084745763,0.0117647058823529,0.903448275862069,0.540925266903915,0.202247191011236,1,0.865965388530709,0,0.149521531100478,0.705689277899344,1,0.071,0.149521531100478,0.911764705882353,
0.398305084745763,0.0117647058823529,0.910344827586207,0.501779359430605,0.162921348314607,1,0.741431964709874,0,0,0.845733041575492,1,0.094,0,0.911764705882353,
0.398305084745763,0.00392156862745098,0.841379310344828,0.459074733096085,0.196629213483146,1,0.436715303698677,0.0745967741935484,0.200956937799043,0.739606126914661,0,0.08,0.205741626794258,0.911764705882353,
0.398305084745763,0.0117647058823529,0.910344827586207,0.555160142348754,0.219101123595506,1,0.0573464540210383,0,0.163875598086124,0.705689277899344,1,0.071,0.163875598086124,0.911764705882353,
0.533898305084746,0.0235294117647059,0.862068965517241,0.334519572953737,0.202247191011236,0,0.000678656260604004,0,0.0753588516746411,0.632385120350109,1,0.066,0.0753588516746411,0.955882352941176,
0.330508474576271,0.0235294117647059,0.917241379310345,0.387900355871886,0.370786516853933,1,0.554801493043773,0.185483870967742,0.472488038277512,0.850109409190372,1,0.165,0.476076555023923,0.911764705882353,
0.533898305084746,0.0235294117647059,0.903448275862069,0.444839857651246,0.168539325842697,1,0.347132677298948,0,0.12200956937799,0.701312910284464,1,0.066,0.12200956937799,0.919117647058824,
0.398305084745763,0.0117647058823529,0.917241379310345,0.473309608540925,0.449438202247191,1,0.284017645062776,0.188508064516129,0.546650717703349,0.829321663019694,1,0.193,0.546650717703349,0.911764705882353,
0.533898305084746,0.0235294117647059,0.910344827586207,0.459074733096085,0.162921348314607,1,0.576179165252799,0,0.117224880382775,0.701312910284464,1,0.061,0.117224880382775,0.904411764705882,
0.466101694915254,0.00392156862745098,0.841379310344828,0.487544483985765,0.179775280898876,1,0.432643366135053,0,0.12200956937799,0.679431072210066,0,0.061,0.12200956937799,0.904411764705882,
0.466101694915254,0.0117647058823529,0.896551724137931,0.487544483985765,0.320224719101124,1,0.0536138445877163,0,0.238038277511962,0.594091903719912,0,0.071,0.238038277511962,0.926470588235294,
0.398305084745763,0.00392156862745098,0.827586206896552,0.444839857651246,0.157303370786517,1,0.384458771632168,0,0,0.833698030634573,0,0.089,0,0.933823529411765,
0.330508474576271,0.0117647058823529,0.903448275862069,0.487544483985765,0.179775280898876,1,0.666779776043434,0.0201612903225806,0.196172248803828,0.863238512035011,1,0.089,0.196172248803828,0.955882352941176,
0.533898305084746,0.0235294117647059,0.903448275862069,0.516014234875445,0.337078651685393,1,0.781133355955209,0,0.242822966507177,0.598468271334792,1,0.066,0.242822966507177,0.911764705882353,
0.398305084745763,0.0117647058823529,0.889655172413793,0.501779359430605,0.314606741573034,1,0.617237869019342,0.0433467741935484,0.382775119617225,0.829321663019694,1,0.132,0.38755980861244,0.911764705882353,
0.466101694915254,0.00392156862745098,0.731034482758621,0.459074733096085,0.297752808988764,1,0.285035629453682,0,0.220095693779904,0.598468271334792,0,0.066,0.215311004784689,0.919117647058824,
0.398305084745763,0.00392156862745098,0.855172413793103,0.444839857651246,0.146067415730337,1,0.473702069901595,0.0201612903225806,0.11244019138756,0.816192560175055,0,0.085,0.11244019138756,0.911764705882353,
0.466101694915254,0.0117647058823529,0.917241379310345,0.555160142348754,0.151685393258427,1,0.931455717678996,0,0.0933014354066986,0.74835886214442,1,0.066,0.0933014354066986,0.904411764705882,
0.398305084745763,0.00392156862745098,0.648275862068965,0.473309608540925,0.202247191011236,1,0.162198846284357,0,0.181818181818182,0.658643326039387,0,0.066,0.181818181818182,0.933823529411765,
0.466101694915254,0.0235294117647059,0.910344827586207,0.459074733096085,0.258426966292135,1,0.752969121140143,0.0745967741935484,0.266746411483254,0.692560175054705,1,0.085,0.266746411483254,0.933823529411765,
0.398305084745763,0.0117647058823529,0.910344827586207,0.444839857651246,0.191011235955056,1,0.684085510688836,0,0,0.811816192560175,1,0.085,0,0.963235294117647,
0.466101694915254,0.0235294117647059,0.910344827586207,0.459074733096085,0.207865168539326,1,0.305395317271802,0,0.135167464114833,0.632385120350109,1,0.061,0.139952153110048,0.911764705882353,
0.330508474576271,0.0235294117647059,0.903448275862069,0.402135231316726,0.207865168539326,1,0.244316253817441,0,0.191387559808612,0.735229759299781,1,0.071,0.191387559808612,0.919117647058824,
0.398305084745763,0.00392156862745098,0.744827586206896,0.459074733096085,0.191011235955056,1,0.29826942653546,0,0.0610047846889952,0.756017505470459,0,0.075,0.135167464114833,0.911764705882353,
0.330508474576271,0.0117647058823529,0.924137931034483,0.473309608540925,0.292134831460674,1,0.471326772989481,0.0987903225806452,0.360047846889952,0.86761487964989,0,0.122,0.355263157894737,0.911764705882353,
0.466101694915254,0.0117647058823529,0.917241379310345,0.555160142348754,0.146067415730337,1,0.935866983372922,0,0.0885167464114833,0.756017505470459,1,0.071,0.0837320574162679,0.904411764705882,
0.330508474576271,0.0235294117647059,0.917241379310345,0.387900355871886,0.438202247191011,1,0.546996946046827,0.157258064516129,0.467703349282297,0.842450765864333,1,0.155,0.467703349282297,0.904411764705882,
0.330508474576271,0.00392156862745098,0.848275862068966,0.416370106761566,0.314606741573034,1,0.462164913471327,0.0473790322580645,0.303827751196172,0.824945295404814,0,0.113,0.308612440191388,0.911764705882353,
0.466101694915254,0.00392156862745098,0.868965517241379,0.487544483985765,0.174157303370786,1,0.639294197488972,0,0.12200956937799,0.713347921225383,0,0.066,0.12200956937799,0.897058823529412,
0.466101694915254,0.00392156862745098,0.868965517241379,0.487544483985765,0.224719101123595,1,0.586698337292162,0,0.186602870813397,0.649890590809628,0,0.071,0.186602870813397,0.926470588235294,
0.398305084745763,0.0117647058823529,0.889655172413793,0.540925266903915,0.280898876404494,1,0.5931455717679,0.0514112903225806,0.289473684210526,0.679431072210066,1,0.089,0.289473684210526,0.919117647058824,
0.271186440677966,0.0117647058823529,0.937931034482759,0.444839857651246,0.415730337078652,1,0.291143535799118,0.200604838709677,0.55622009569378,0.854485776805252,0,0.188,0.55622009569378,0.926470588235294,
0.330508474576271,0.00392156862745098,0.558620689655172,0.612099644128114,0.359550561797753,1,0.0475059382422803,0.109879032258065,0.472488038277512,0.863238512035011,0,0.141,0.476076555023923,0.764705882352941,
0.533898305084746,0.0235294117647059,0.903448275862069,0.444839857651246,0.185393258426966,1,0.399049881235154,0,0.139952153110048,0.670678336980306,1,0.061,0.139952153110048,0.919117647058824,
0.330508474576271,0.0117647058823529,0.889655172413793,0.487544483985765,0.382022471910112,1,0.62538174414659,0.105846774193548,0.458133971291866,0.824945295404814,1,0.15,0.462918660287081,0.919117647058824,
0.398305084745763,0.00392156862745098,0.862068965517241,0.459074733096085,0.162921348314607,1,0.499830335934849,0,0,0.824945295404814,0,0.085,0,0.919117647058824,
0.466101694915254,0.0117647058823529,0.896551724137931,0.540925266903915,0.151685393258427,1,0.0848320325755005,0,0.11244019138756,0.777899343544858,0,0.075,0.107655502392345,0.911764705882353,
0.398305084745763,0.00392156862745098,0.641379310344828,0.487544483985765,0.314606741573034,1,0.153376314896505,0,0.233253588516746,0.602844638949672,0,0.066,0.233253588516746,0.919117647058824,
0.330508474576271,0.0117647058823529,0.910344827586207,0.540925266903915,0.286516853932584,1,0.0169664065151001,0.130040322580645,0.326555023923445,0.760393873085339,1,0.122,0.326555023923445,0.911764705882353,
0.398305084745763,0.0117647058823529,0.910344827586207,0.487544483985765,0.185393258426966,1,0.802511028164235,0,0.0562200956937799,0.798687089715536,1,0.089,0.154306220095694,0.919117647058824,
0.466101694915254,0.0117647058823529,0.910344827586207,0.555160142348754,0.342696629213483,1,0.0380047505938242,0,0.261961722488038,0.598468271334792,1,0.071,0.261961722488038,0.933823529411765,
0.398305084745763,0.0117647058823529,0.924137931034483,0.540925266903915,0.168539325842697,1,0.462843569731931,0,0,0.816192560175055,0,0.08,0,0.911764705882353,
0.330508474576271,0.0117647058823529,0.917241379310345,0.459074733096085,0.426966292134831,1,0.912792670512386,0.188508064516129,0.527511961722488,0.845733041575492,1,0.179,0.490430622009569,0.926470588235294,
0.398305084745763,0.0117647058823529,0.903448275862069,0.526690391459075,0.123595505617978,1,0.653545978961656,0,0.0562200956937799,0.863238512035011,1,0.089,0.0610047846889952,0.933823529411765,
0.330508474576271,0.0235294117647059,0.903448275862069,0.416370106761566,0.415730337078652,1,0.688496776382762,0.173387096774194,0.514354066985646,0.816192560175055,1,0.183,0.514354066985646,0.911764705882353,
0.398305084745763,0.0235294117647059,0.903448275862069,0.387900355871886,0.353932584269663,1,0.403121818798778,0.117943548387097,0.397129186602871,0.730853391684901,1,0.118,0.397129186602871,0.926470588235294,
0.330508474576271,0.0235294117647059,0.917241379310345,0.348754448398577,0.342696629213483,1,0.501526976586359,0.0826612903225806,0.392344497607655,0.838074398249453,1,0.174,0.401913875598086,0.955882352941176,
0.330508474576271,0.00392156862745098,0.613793103448276,0.430604982206406,0.365168539325843,1,0.104173736002715,0.0866935483870968,0.458133971291866,0.842450765864333,0,0.136,0.458133971291866,0.882352941176471,
0.466101694915254,0.0235294117647059,0.903448275862069,0.430604982206406,0.219101123595506,1,0.378690193417034,0,0.191387559808612,0.696936542669584,1,0.066,0.196172248803828,0.911764705882353,
0.398305084745763,0.00392156862745098,0.613793103448276,0.487544483985765,0.308988764044944,1,0.108245673566339,0,0.238038277511962,0.62363238512035,0,0.071,0.238038277511962,0.889705882352941,
0.330508474576271,0.00392156862745098,0.813793103448276,0.387900355871886,0.49438202247191,1,0.364777740074652,0.20866935483871,0.630382775119617,0.858862144420131,0,0.249,0.630382775119617,0.926470588235294,
0.466101694915254,0.0117647058823529,0.896551724137931,0.516014234875445,0.275280898876405,1,0.472005429250085,0,0.205741626794258,0.615973741794311,1,0.071,0.200956937799043,0.919117647058824,
0.398305084745763,0.0117647058823529,0.889655172413793,0.516014234875445,0.258426966292135,1,0.0217170003393281,0,0.177033492822967,0.74835886214442,0,0.104,0.186602870813397,0.911764705882353,
0.398305084745763,0.0117647058823529,0.903448275862069,0.540925266903915,0.162921348314607,1,0.851034950797421,0,0.0610047846889952,0.692560175054705,1,0.061,0.0514354066985646,0.911764705882353,
0.330508474576271,0.00392156862745098,0.724137931034483,0.444839857651246,0.219101123595506,1,0.267051238547676,0.109879032258065,0.266746411483254,0.803063457330416,0,0.108,0.266746411483254,0.911764705882353,
0.466101694915254,0.0235294117647059,0.910344827586207,0.501779359430605,0.348314606741573,1,0.580251102816424,0,0.261961722488038,0.602844638949672,1,0.071,0.257177033492823,0.904411764705882,
0.330508474576271,0.0117647058823529,0.903448275862069,0.459074733096085,0.5,1,0.858839497794367,0.212701612903226,0.62200956937799,0.850109409190372,1,0.244,0.62200956937799,0.911764705882353,
0.466101694915254,0.0117647058823529,0.924137931034483,0.540925266903915,0.252808988764045,1,0.330166270783848,0,0.205741626794258,0.658643326039387,1,0.071,0.200956937799043,0.911764705882353,
0.330508474576271,0.0117647058823529,0.937931034482759,0.444839857651246,0.387640449438202,1,0.285035629453682,0.149193548387097,0.453349282296651,0.854485776805252,0,0.15,0.453349282296651,0.926470588235294,
0.330508474576271,0.0117647058823529,0.917241379310345,0.487544483985765,0.365168539325843,1,0.7119104173736,0.126008064516129,0.421052631578947,0.838074398249453,1,0.141,0.421052631578947,0.889705882352941,
0.466101694915254,0.0235294117647059,0.903448275862069,0.444839857651246,0.151685393258427,1,0.38819138106549,0.0352822580645161,0.135167464114833,0.764770240700219,1,0.075,0.135167464114833,0.911764705882353,
0.398305084745763,0.0117647058823529,0.917241379310345,0.540925266903915,0.241573033707865,1,0.917882592466916,0,0.200956937799043,0.658643326039387,1,0.071,0.200956937799043,0.911764705882353,
0.330508474576271,0.00392156862745098,0.8,0.416370106761566,0.393258426966292,1,0.35256192738378,0.165322580645161,0.5,0.863238512035011,0,0.174,0.5,0.919117647058824,
0.398305084745763,0.0117647058823529,0.924137931034483,0.516014234875445,0.174157303370786,1,0.241601628775025,0,0.0191387559808612,0.850109409190372,0,0.089,0.117224880382775,0.919117647058824,
0.466101694915254,0.0235294117647059,0.868965517241379,0.487544483985765,0.179775280898876,1,0.0675262979300984,0,0.117224880382775,0.670678336980306,1,0.057,0.12200956937799,0.911764705882353,
0.398305084745763,0.00392156862745098,0.724137931034483,0.459074733096085,0.168539325842697,1,0.265693926026468,0,0.11244019138756,0.7527352297593,0,0.071,0.11244019138756,0.911764705882353,
